SUMLEV,REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,AGE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
040,4,9,41,Oregon,2,0,2,40,485,485,480,480,482,481,489,543,565,561,580
040,4,9,41,Oregon,2,0,3,40,450,450,463,493,492,456,420,438,454,494,489
040,4,9,41,Oregon,2,0,4,40,1477,1477,1510,1581,1720,1736,1725,1726,1714,1786,1729
040,4,9,41,Oregon,2,0,5,40,117,117,112,99,107,111,118,118,134,153,150
040,4,9,41,Oregon,2,0,6,40,713,713,711,694,656,717,743,801,805,833,953
040,4,9,41,Oregon,2,1,1,40,20788,20788,20738,20075,18303,17723,17723,18692,18649,19618,20177
040,4,9,41,Oregon,2,1,2,40,426,426,424,422,413,408,428,453,485,476,510
040,4,9,41,Oregon,2,1,3,40,295,295,303,312,304,279,264,260,273,320,293
040,4,9,41,Oregon,2,1,4,40,1444,1444,1476,1546,1685,1696,1693,1682,1675,1753,1695
040,4,9,41,Oregon,2,1,5,40,110,110,105,92,94,98,107,111,124,139,136
040,4,9,41,Oregon,2,1,6,40,602,602,603,604,561,586,608,667,659,688,812
040,4,9,41,Oregon,2,2,1,40,2749,2749,2737,2744,2836,2882,3001,3111,3266,3239,3302
040,4,9,41,Oregon,2,2,2,40,59,59,56,58,69,73,61,90,80,85,70
040,4,9,41,Oregon,2,2,3,40,155,155,160,181,188,177,156,178,181,174,196
040,4,9,41,Oregon,2,2,4,40,33,33,34,35,35,40,32,44,39,33,34
040,4,9,41,Oregon,2,2,5,40,7,7,7,7,13,13,11,7,10,14,14
040,4,9,41,Oregon,2,2,6,40,111,111,108,90,95,131,135,134,146,145,141
040,1,2,42,Pennsylvania,0,0,1,40,143146,143150,143427,140995,129187,119888,116038,117253,112512,115859,117913
040,1,2,42,Pennsylvania,0,0,2,40,20167,20168,20133,19754,18530,17457,16682,17290,17240,17960,18302
040,1,2,42,Pennsylvania,0,0,3,40,543,543,554,578,585,569,546,578,601,651,622
040,1,2,42,Pennsylvania,0,0,4,40,5876,5876,6027,6295,6487,6583,6621,6813,6963,7412,7439
040,1,2,42,Pennsylvania,0,0,5,40,94,94,96,103,97,90,118,112,117,149,130
040,1,2,42,Pennsylvania,0,0,6,40,1909,1909,1898,1868,1848,1871,1853,1881,2063,2113,2279
040,1,2,42,Pennsylvania,0,1,1,40,135150,135153,135318,132529,120721,111281,107408,108105,103140,106014,107158
040,1,2,42,Pennsylvania,0,1,2,40,18918,18919,18874,18484,17327,16175,15413,15886,15642,16298,16458
040,1,2,42,Pennsylvania,0,1,3,40,236,236,238,243,220,215,219,201,197,226,219
040,1,2,42,Pennsylvania,0,1,4,40,5783,5783,5935,6205,6396,6485,6532,6702,6840,7279,7319
040,1,2,42,Pennsylvania,0,1,5,40,47,47,46,44,44,33,53,48,35,54,55
040,1,2,42,Pennsylvania,0,1,6,40,1523,1523,1520,1507,1473,1501,1455,1442,1575,1605,1686
040,1,2,42,Pennsylvania,0,2,1,40,7996,7997,8109,8466,8466,8607,8630,9148,9372,9845,10755
040,1,2,42,Pennsylvania,0,2,2,40,1249,1249,1259,1270,1203,1282,1269,1404,1598,1662,1844
040,1,2,42,Pennsylvania,0,2,3,40,307,307,316,335,365,354,327,377,404,425,403
040,1,2,42,Pennsylvania,0,2,4,40,93,93,92,90,91,98,89,111,123,133,120
040,1,2,42,Pennsylvania,0,2,5,40,47,47,50,59,53,57,65,64,82,95,75
040,1,2,42,Pennsylvania,0,2,6,40,386,386,378,361,375,370,398,439,488,508,593
040,1,2,42,Pennsylvania,1,0,1,40,71753,71756,71829,70577,64626,60013,58018,58922,56722,58239,59281
040,1,2,42,Pennsylvania,1,0,2,40,9777,9778,9720,9430,8920,8415,8042,8397,8296,8638,8796
040,1,2,42,Pennsylvania,1,0,3,40,283,283,287,297,317,273,272,278,298,337,320
040,1,2,42,Pennsylvania,1,0,4,40,2790,2790,2880,3037,3115,3137,3153,3270,3230,3432,3445
040,1,2,42,Pennsylvania,1,0,5,40,42,42,43,47,47,49,56,58,63,69,61
040,1,2,42,Pennsylvania,1,0,6,40,914,914,906,884,884,864,827,868,976,913,1077
040,1,2,42,Pennsylvania,1,1,1,40,67611,67613,67637,66257,60279,55557,53532,54059,51759,53141,53690
040,1,2,42,Pennsylvania,1,1,2,40,9170,9171,9114,8837,8349,7837,7461,7723,7553,7821,7949
040,1,2,42,Pennsylvania,1,1,3,40,122,122,121,124,112,96,105,92,98,116,100
040,1,2,42,Pennsylvania,1,1,4,40,2737,2737,2829,2994,3075,3092,3109,3206,3165,3367,3396
040,1,2,42,Pennsylvania,1,1,5,40,20,20,20,19,20,17,26,23,17,24,27
040,1,2,42,Pennsylvania,1,1,6,40,709,709,710,710,699,692,646,678,758,690,764
040,1,2,42,Pennsylvania,1,2,1,40,4142,4143,4192,4320,4347,4456,4486,4863,4963,5098,5591
040,1,2,42,Pennsylvania,1,2,2,40,607,607,606,593,571,578,581,674,743,817,847
040,1,2,42,Pennsylvania,1,2,3,40,161,161,166,173,205,177,167,186,200,221,220
040,1,2,42,Pennsylvania,1,2,4,40,53,53,51,43,40,45,44,64,65,65,49
040,1,2,42,Pennsylvania,1,2,5,40,22,22,23,28,27,32,30,35,46,45,34
040,1,2,42,Pennsylvania,1,2,6,40,205,205,196,174,185,172,181,190,218,223,313
040,1,2,42,Pennsylvania,2,0,1,40,71393,71394,71598,70418,64561,59875,58020,58331,55790,57620,58632
040,1,2,42,Pennsylvania,2,0,2,40,10390,10390,10413,10324,9610,9042,8640,8893,8944,9322,9506
040,1,2,42,Pennsylvania,2,0,3,40,260,260,267,281,268,296,274,300,303,314,302
040,1,2,42,Pennsylvania,2,0,4,40,3086,3086,3147,3258,3372,3446,3468,3543,3733,3980,3994
040,1,2,42,Pennsylvania,2,0,5,40,52,52,53,56,50,41,62,54,54,80,69
040,1,2,42,Pennsylvania,2,0,6,40,995,995,992,984,964,1007,1026,1013,1087,1200,1202
040,1,2,42,Pennsylvania,2,1,1,40,67539,67540,67681,66272,60442,55724,53876,54046,51381,52873,53468
040,1,2,42,Pennsylvania,2,1,2,40,9748,9748,9760,9647,8978,8338,7952,8163,8089,8477,8509
040,1,2,42,Pennsylvania,2,1,3,40,114,114,117,119,108,119,114,109,99,110,119
040,1,2,42,Pennsylvania,2,1,4,40,3046,3046,3106,3211,3321,3393,3423,3496,3675,3912,3923
040,1,2,42,Pennsylvania,2,1,5,40,27,27,26,25,24,16,27,25,18,30,28
040,1,2,42,Pennsylvania,2,1,6,40,814,814,810,797,774,809,809,764,817,915,922
040,1,2,42,Pennsylvania,2,2,1,40,3854,3854,3917,4146,4119,4151,4144,4285,4409,4747,5164
040,1,2,42,Pennsylvania,2,2,2,40,642,642,653,677,632,704,688,730,855,845,997
040,1,2,42,Pennsylvania,2,2,3,40,146,146,150,162,160,177,160,191,204,204,183
040,1,2,42,Pennsylvania,2,2,4,40,40,40,41,47,51,53,45,47,58,68,71
040,1,2,42,Pennsylvania,2,2,5,40,25,25,27,31,26,25,35,29,36,50,41
040,1,2,42,Pennsylvania,2,2,6,40,181,181,182,187,190,198,217,249,270,285,280
040,1,1,44,Rhode Island,0,0,1,40,12820,12821,12710,12071,11075,10374,9930,9956,9369,9838,9914
040,1,1,44,Rhode Island,0,0,2,40,1086,1086,1069,1046,1071,1067,1014,1108,1121,1151,1229
040,1,1,44,Rhode Island,0,0,3,40,136,136,138,131,125,102,117,126,139,118,128
040,1,1,44,Rhode Island,0,0,4,40,470,470,478,458,440,480,527,550,509,489,461
040,1,1,44,Rhode Island,0,0,5,40,34,34,32,21,19,26,22,24,25,28,25
040,1,1,44,Rhode Island,0,0,6,40,231,231,229,221,215,225,251,256,252,270,280
040,1,1,44,Rhode Island,0,1,1,40,11297,11298,11187,10554,9558,8812,8400,8321,7812,8093,8108
040,1,1,44,Rhode Island,0,1,2,40,818,818,811,795,797,794,731,786,796,821,857
040,1,1,44,Rhode Island,0,1,3,40,88,88,80,53,52,45,50,59,52,45,50
040,1,1,44,Rhode Island,0,1,4,40,453,453,462,446,429,465,507,533,487,463,439
040,1,1,44,Rhode Island,0,1,5,40,15,15,15,12,7,8,6,8,10,16,13
040,1,1,44,Rhode Island,0,1,6,40,162,162,165,170,156,155,175,175,165,179,190
040,1,1,44,Rhode Island,0,2,1,40,1523,1523,1523,1517,1517,1562,1530,1635,1557,1745,1806
040,1,1,44,Rhode Island,0,2,2,40,268,268,258,251,274,273,283,322,325,330,372
040,1,1,44,Rhode Island,0,2,3,40,48,48,58,78,73,57,67,67,87,73,78
040,1,1,44,Rhode Island,0,2,4,40,17,17,16,12,11,15,20,17,22,26,22
040,1,1,44,Rhode Island,0,2,5,40,19,19,17,9,12,18,16,16,15,12,12
040,1,1,44,Rhode Island,0,2,6,40,69,69,64,51,59,70,76,81,87,91,90
040,1,1,44,Rhode Island,1,0,1,40,6277,6278,6210,5861,5445,5117,4884,4883,4640,4892,4896
040,1,1,44,Rhode Island,1,0,2,40,531,531,527,512,534,525,518,571,552,572,627
040,1,1,44,Rhode Island,1,0,3,40,71,71,70,66,65,53,52,61,70,70,63
040,1,1,44,Rhode Island,1,0,4,40,205,205,213,214,194,216,249,266,289,250,225
040,1,1,44,Rhode Island,1,0,5,40,17,17,15,8,9,15,12,13,13,11,12
040,1,1,44,Rhode Island,1,0,6,40,113,113,112,112,104,100,110,119,103,121,130
040,1,1,44,Rhode Island,1,1,1,40,5544,5545,5475,5126,4701,4343,4153,4041,3853,3999,3946
040,1,1,44,Rhode Island,1,1,2,40,419,419,413,394,414,407,366,392,386,410,446
040,1,1,44,Rhode Island,1,1,3,40,47,47,42,29,26,24,20,30,26,30,22
040,1,1,44,Rhode Island,1,1,4,40,201,201,209,209,190,209,238,254,274,237,217
040,1,1,44,Rhode Island,1,1,5,40,10,10,9,5,5,5,4,3,5,7,7
040,1,1,44,Rhode Island,1,1,6,40,85,85,85,83,70,69,71,77,68,81,83
040,1,1,44,Rhode Island,1,2,1,40,733,733,735,735,744,774,731,842,787,893,950
040,1,1,44,Rhode Island,1,2,2,40,112,112,114,118,120,118,152,179,166,162,181
040,1,1,44,Rhode Island,1,2,3,40,24,24,28,37,39,29,32,31,44,40,41
040,1,1,44,Rhode Island,1,2,4,40,4,4,4,5,4,7,11,12,15,13,8
040,1,1,44,Rhode Island,1,2,5,40,7,7,6,3,4,10,8,10,8,4,5
040,1,1,44,Rhode Island,1,2,6,40,28,28,27,29,34,31,39,42,35,40,47
040,1,1,44,Rhode Island,2,0,1,40,6543,6543,6500,6210,5630,5257,5046,5073,4729,4946,5018
040,1,1,44,Rhode Island,2,0,2,40,555,555,542,534,537,542,496,537,569,579,602
040,1,1,44,Rhode Island,2,0,3,40,65,65,68,65,60,49,65,65,69,48,65
040,1,1,44,Rhode Island,2,0,4,40,265,265,265,244,246,264,278,284,220,239,236
040,1,1,44,Rhode Island,2,0,5,40,17,17,17,13,10,11,10,11,12,17,13
040,1,1,44,Rhode Island,2,0,6,40,118,118,117,109,111,125,141,137,149,149,150
040,1,1,44,Rhode Island,2,1,1,40,5753,5753,5712,5428,4857,4469,4247,4280,3959,4094,4162
040,1,1,44,Rhode Island,2,1,2,40,399,399,398,401,383,387,365,394,410,411,411
040,1,1,44,Rhode Island,2,1,3,40,41,41,38,24,26,21,30,29,26,15,28
040,1,1,44,Rhode Island,2,1,4,40,252,252,253,237,239,256,269,279,213,226,222
040,1,1,44,Rhode Island,2,1,5,40,5,5,6,7,2,3,2,5,5,9,6
040,1,1,44,Rhode Island,2,1,6,40,77,77,80,87,86,86,104,98,97,98,107
040,1,1,44,Rhode Island,2,2,1,40,790,790,788,782,773,788,799,793,770,852,856
040,1,1,44,Rhode Island,2,2,2,40,156,156,144,133,154,155,131,143,159,168,191
040,1,1,44,Rhode Island,2,2,3,40,24,24,30,41,34,28,35,36,43,33,37
040,1,1,44,Rhode Island,2,2,4,40,13,13,12,7,7,8,9,5,7,13,14
040,1,1,44,Rhode Island,2,2,5,40,12,12,11,6,8,8,8,6,7,8,7
040,1,1,44,Rhode Island,2,2,6,40,41,41,37,22,25,39,37,39,52,51,43
040,3,5,45,South Carolina,0,0,1,40,44359,44358,44656,44512,42129,40054,38957,40018,38159,40374,40657
040,3,5,45,South Carolina,0,0,2,40,17030,17030,17040,16939,16386,16017,15508,15749,15359,16338,16581
040,3,5,45,South Carolina,0,0,3,40,418,418,400,352,352,352,366,355,364,357,381
040,3,5,45,South Carolina,0,0,4,40,1078,1078,1108,1190,1313,1264,1348,1312,1321,1343,1537
040,3,5,45,South Carolina,0,0,5,40,54,54,52,45,58,67,64,68,69,71,83
040,3,5,45,South Carolina,0,0,6,40,522,522,541,606,568,541,588,621,611,746,751
040,3,5,45,South Carolina,0,1,1,40,41396,41395,41721,41661,38965,36737,35733,36325,34569,36678,36867
040,3,5,45,South Carolina,0,1,2,40,16802,16802,16808,16696,16126,15763,15216,15443,15085,15998,16239
040,3,5,45,South Carolina,0,1,3,40,270,270,260,231,227,234,233,212,216,227,239
040,3,5,45,South Carolina,0,1,4,40,1043,1043,1071,1151,1275,1230,1310,1273,1294,1316,1498
040,3,5,45,South Carolina,0,1,5,40,34,34,31,23,33,39,35,42,40,36,40
040,3,5,45,South Carolina,0,1,6,40,460,460,475,522,501,463,503,537,508,616,625
040,3,5,45,South Carolina,0,2,1,40,2963,2963,2935,2851,3164,3317,3224,3693,3590,3696,3790
040,3,5,45,South Carolina,0,2,2,40,228,228,232,243,260,254,292,306,274,340,342
040,3,5,45,South Carolina,0,2,3,40,148,148,140,121,125,118,133,143,148,130,142
040,3,5,45,South Carolina,0,2,4,40,35,35,37,39,38,34,38,39,27,27,39
040,3,5,45,South Carolina,0,2,5,40,20,20,21,22,25,28,29,26,29,35,43
040,3,5,45,South Carolina,0,2,6,40,62,62,66,84,67,78,85,84,103,130,126
040,3,5,45,South Carolina,1,0,1,40,22681,22680,22741,22453,21240,20113,19589,20098,19121,20176,20364
040,3,5,45,South Carolina,1,0,2,40,7787,7787,7767,7690,7514,7235,7059,7162,6979,7418,7528
040,3,5,45,South Carolina,1,0,3,40,222,222,211,184,194,187,205,181,208,196,198
040,3,5,45,South Carolina,1,0,4,40,502,502,518,566,596,607,631,601,612,584,632
040,3,5,45,South Carolina,1,0,5,40,35,35,32,25,34,33,31,35,38,41,46
040,3,5,45,South Carolina,1,0,6,40,248,248,256,277,260,254,267,292,275,351,334
040,3,5,45,South Carolina,1,1,1,40,20939,20938,21027,20827,19433,18243,17759,18029,17090,18053,18182
040,3,5,45,South Carolina,1,1,2,40,7663,7663,7643,7566,7374,7104,6927,6994,6830,7243,7366
040,3,5,45,South Carolina,1,1,3,40,122,122,119,112,109,109,122,93,104,110,126
040,3,5,45,South Carolina,1,1,4,40,481,481,498,551,574,586,610,576,601,573,618
040,3,5,45,South Carolina,1,1,5,40,19,19,16,10,16,17,14,26,18,15,18
040,3,5,45,South Carolina,1,1,6,40,206,206,217,241,225,214,229,239,227,287,268
040,3,5,45,South Carolina,1,2,1,40,1742,1742,1714,1626,1807,1870,1830,2069,2031,2123,2182
040,3,5,45,South Carolina,1,2,2,40,124,124,124,124,140,131,132,168,149,175,162
040,3,5,45,South Carolina,1,2,3,40,100,100,92,72,85,78,83,88,104,86,72
040,3,5,45,South Carolina,1,2,4,40,21,21,20,15,22,21,21,25,11,11,14
040,3,5,45,South Carolina,1,2,5,40,16,16,16,15,18,16,17,9,20,26,28
040,3,5,45,South Carolina,1,2,6,40,42,42,39,36,35,40,38,53,48,64,66
040,3,5,45,South Carolina,2,0,1,40,21678,21678,21915,22059,20889,19941,19368,19920,19038,20198,20293
040,3,5,45,South Carolina,2,0,2,40,9243,9243,9273,9249,8872,8782,8449,8587,8380,8920,9053
040,3,5,45,South Carolina,2,0,3,40,196,196,189,168,158,165,161,174,156,161,183
040,3,5,45,South Carolina,2,0,4,40,576,576,590,624,717,657,717,711,709,759,905
040,3,5,45,South Carolina,2,0,5,40,19,19,20,20,24,34,33,33,31,30,37
040,3,5,45,South Carolina,2,0,6,40,274,274,285,329,308,287,321,329,336,395,417
040,3,5,45,South Carolina,2,1,1,40,20457,20457,20694,20834,19532,18494,17974,18296,17479,18625,18685
040,3,5,45,South Carolina,2,1,2,40,9139,9139,9165,9130,8752,8659,8289,8449,8255,8755,8873
040,3,5,45,South Carolina,2,1,3,40,148,148,141,119,118,125,111,119,112,117,113
040,3,5,45,South Carolina,2,1,4,40,562,562,573,600,701,644,700,697,693,743,880
040,3,5,45,South Carolina,2,1,5,40,15,15,15,13,17,22,21,16,22,21,22
040,3,5,45,South Carolina,2,1,6,40,254,254,258,281,276,249,274,298,281,329,357
040,3,5,45,South Carolina,2,2,1,40,1221,1221,1221,1225,1357,1447,1394,1624,1559,1573,1608
040,3,5,45,South Carolina,2,2,2,40,104,104,108,119,120,123,160,138,125,165,180
040,3,5,45,South Carolina,2,2,3,40,48,48,48,49,40,40,50,55,44,44,70
040,3,5,45,South Carolina,2,2,4,40,14,14,17,24,16,13,17,14,16,16,25
040,3,5,45,South Carolina,2,2,5,40,4,4,5,7,7,12,12,17,9,9,15
040,3,5,45,South Carolina,2,2,6,40,20,20,27,48,32,38,47,31,55,66,60
040,2,4,46,South Dakota,0,0,1,40,8461,8462,8491,8460,8046,7650,7697,7994,8097,8367,8566
040,2,4,46,South Dakota,0,0,2,40,159,159,157,149,184,193,194,200,208,307,283
040,2,4,46,South Dakota,0,0,3,40,817,817,816,826,801,790,790,799,809,835,785
040,2,4,46,South Dakota,0,0,4,40,121,121,124,128,139,162,180,191,203,228,231
040,2,4,46,South Dakota,0,0,5,40,8,8,8,8,6,6,5,6,9,12,13
040,2,4,46,South Dakota,0,0,6,40,122,122,120,117,123,107,139,135,133,183,161
040,2,4,46,South Dakota,0,1,1,40,8235,8236,8265,8225,7779,7380,7420,7706,7785,8029,8250
040,2,4,46,South Dakota,0,1,2,40,154,154,152,142,177,184,186,192,200,296,273
040,2,4,46,South Dakota,0,1,3,40,793,793,790,792,771,757,744,772,768,791,739
040,2,4,46,South Dakota,0,1,4,40,119,119,122,126,137,160,177,190,201,225,228
040,2,4,46,South Dakota,0,1,5,40,4,4,4,4,3,5,3,5,6,9,6
040,2,4,46,South Dakota,0,1,6,40,109,109,109,110,113,99,127,123,117,166,153
040,2,4,46,South Dakota,0,2,1,40,226,226,226,235,267,270,277,288,312,338,316
040,2,4,46,South Dakota,0,2,2,40,5,5,5,7,7,9,8,8,8,11,10
040,2,4,46,South Dakota,0,2,3,40,24,24,26,34,30,33,46,27,41,44,46
040,2,4,46,South Dakota,0,2,4,40,2,2,2,2,2,2,3,1,2,3,3
040,2,4,46,South Dakota,0,2,5,40,4,4,4,4,3,1,2,1,3,3,7
040,2,4,46,South Dakota,0,2,6,40,13,13,11,7,10,8,12,12,16,17,8
040,2,4,46,South Dakota,1,0,1,40,4374,4375,4364,4322,4137,3899,3952,4159,4286,4312,4377
040,2,4,46,South Dakota,1,0,2,40,114,114,111,97,134,128,136,137,143,204,173
040,2,4,46,South Dakota,1,0,3,40,399,399,396,401,400,406,370,395,392,408,350
040,2,4,46,South Dakota,1,0,4,40,51,51,55,66,70,76,100,87,107,110,105
040,2,4,46,South Dakota,1,0,5,40,3,3,3,4,1,3,0,4,6,3,9
040,2,4,46,South Dakota,1,0,6,40,67,67,65,61,63,44,69,68,63,83,72
040,2,4,46,South Dakota,1,1,1,40,4249,4250,4239,4189,3984,3769,3782,3993,4092,4128,4196
040,2,4,46,South Dakota,1,1,2,40,110,110,107,92,131,124,129,131,141,198,167
040,2,4,46,South Dakota,1,1,3,40,388,388,383,381,382,386,347,375,368,389,334
040,2,4,46,South Dakota,1,1,4,40,50,50,54,64,70,76,97,87,105,107,103
040,2,4,46,South Dakota,1,1,5,40,1,1,1,1,0,2,0,3,3,1,2
040,2,4,46,South Dakota,1,1,6,40,60,60,59,58,59,40,61,62,50,82,68
040,2,4,46,South Dakota,1,2,1,40,125,125,125,133,153,130,170,166,194,184,181
040,2,4,46,South Dakota,1,2,2,40,4,4,4,5,3,4,7,6,2,6,6
040,2,4,46,South Dakota,1,2,3,40,11,11,13,20,18,20,23,20,24,19,16
040,2,4,46,South Dakota,1,2,4,40,1,1,1,2,0,0,3,0,2,3,2
040,2,4,46,South Dakota,1,2,5,40,2,2,2,3,1,1,0,1,3,2,7
040,2,4,46,South Dakota,1,2,6,40,7,7,6,3,4,4,8,6,13,1,4
040,2,4,46,South Dakota,2,0,1,40,4087,4087,4127,4138,3909,3751,3745,3835,3811,4055,4189
040,2,4,46,South Dakota,2,0,2,40,45,45,46,52,50,65,58,63,65,103,110
040,2,4,46,South Dakota,2,0,3,40,418,418,420,425,401,384,420,404,417,427,435
040,2,4,46,South Dakota,2,0,4,40,70,70,69,62,69,86,80,104,96,118,126
040,2,4,46,South Dakota,2,0,5,40,5,5,5,4,5,3,5,2,3,9,4
040,2,4,46,South Dakota,2,0,6,40,55,55,55,56,60,63,70,67,70,100,89
040,2,4,46,South Dakota,2,1,1,40,3986,3986,4026,4036,3795,3611,3638,3713,3693,3901,4054
040,2,4,46,South Dakota,2,1,2,40,44,44,45,50,46,60,57,61,59,98,106
040,2,4,46,South Dakota,2,1,3,40,405,405,407,411,389,371,397,397,400,402,405
040,2,4,46,South Dakota,2,1,4,40,69,69,68,62,67,84,80,103,96,118,125
040,2,4,46,South Dakota,2,1,5,40,3,3,3,3,3,3,3,2,3,8,4
040,2,4,46,South Dakota,2,1,6,40,49,49,50,52,54,59,66,61,67,84,85
040,2,4,46,South Dakota,2,2,1,40,101,101,101,102,114,140,107,122,118,154,135
040,2,4,46,South Dakota,2,2,2,40,1,1,1,2,4,5,1,2,6,5,4
040,2,4,46,South Dakota,2,2,3,40,13,13,13,14,12,13,23,7,17,25,30
040,2,4,46,South Dakota,2,2,4,40,1,1,1,0,2,2,0,1,0,0,1
040,2,4,46,South Dakota,2,2,5,40,2,2,2,1,2,0,2,0,0,1,0
040,2,4,46,South Dakota,2,2,6,40,6,6,5,4,6,4,4,6,3,16,4
040,3,6,47,Tennessee,0,0,1,40,72878,72879,73334,73423,68622,65033,63072,64526,61078,64434,64523
040,3,6,47,Tennessee,0,0,2,40,15153,15153,15241,15361,14699,14210,13877,14023,13412,14062,14456
040,3,6,47,Tennessee,0,0,3,40,413,413,403,380,394,371,374,408,406,385,437
040,3,6,47,Tennessee,0,0,4,40,1787,1787,1823,1837,1972,1980,2004,2150,2095,2051,2178
040,3,6,47,Tennessee,0,0,5,40,79,79,77,73,96,91,74,94,105,119,132
040,3,6,47,Tennessee,0,0,6,40,893,893,895,894,885,905,912,882,989,1010,1019
040,3,6,47,Tennessee,0,1,1,40,69213,69213,69681,69642,64687,60969,58851,59985,56588,59501,59657
040,3,6,47,Tennessee,0,1,2,40,14972,14972,15050,15150,14488,13995,13647,13740,13137,13802,14179
040,3,6,47,Tennessee,0,1,3,40,256,256,245,222,233,205,190,206,225,192,212
040,3,6,47,Tennessee,0,1,4,40,1759,1759,1792,1801,1942,1949,1968,2097,2066,2011,2130
040,3,6,47,Tennessee,0,1,5,40,44,44,44,43,46,48,36,48,54,64,64
040,3,6,47,Tennessee,0,1,6,40,791,791,793,791,782,771,787,749,843,828,854
040,3,6,47,Tennessee,0,2,1,40,3665,3666,3653,3781,3935,4064,4221,4541,4490,4933,4866
040,3,6,47,Tennessee,0,2,2,40,181,181,191,211,211,215,230,283,275,260,277
040,3,6,47,Tennessee,0,2,3,40,157,157,158,158,161,166,184,202,181,193,225
040,3,6,47,Tennessee,0,2,4,40,28,28,31,36,30,31,36,53,29,40,48
040,3,6,47,Tennessee,0,2,5,40,35,35,33,30,50,43,38,46,51,55,68
040,3,6,47,Tennessee,0,2,6,40,102,102,102,103,103,134,125,133,146,182,165
040,3,6,47,Tennessee,1,0,1,40,36752,36752,36892,36746,34391,32535,31694,32380,30663,32176,32177
040,3,6,47,Tennessee,1,0,2,40,7063,7063,7107,7114,6796,6649,6497,6596,6274,6485,6756
040,3,6,47,Tennessee,1,0,3,40,224,224,222,226,228,215,202,226,230,222,245
040,3,6,47,Tennessee,1,0,4,40,821,821,842,877,945,928,948,1005,937,932,979
040,3,6,47,Tennessee,1,0,5,40,45,45,43,35,53,48,35,55,61,72,74
040,3,6,47,Tennessee,1,0,6,40,451,451,447,438,415,398,430,410,487,482,510
040,3,6,47,Tennessee,1,1,1,40,34674,34674,34818,34599,32218,30261,29284,29866,28158,29376,29509
040,3,6,47,Tennessee,1,1,2,40,6981,6981,7018,7013,6679,6540,6373,6446,6133,6359,6620
040,3,6,47,Tennessee,1,1,3,40,132,132,129,126,124,97,91,102,117,96,107
040,3,6,47,Tennessee,1,1,4,40,809,809,827,858,932,915,931,977,929,913,956
040,3,6,47,Tennessee,1,1,5,40,26,26,25,17,21,22,15,28,29,35,31
040,3,6,47,Tennessee,1,1,6,40,395,395,393,388,372,328,358,336,399,377,415
040,3,6,47,Tennessee,1,2,1,40,2078,2078,2074,2147,2173,2274,2410,2514,2505,2800,2668
040,3,6,47,Tennessee,1,2,2,40,82,82,89,101,117,109,124,150,141,126,136
040,3,6,47,Tennessee,1,2,3,40,92,92,93,100,104,118,111,124,113,126,138
040,3,6,47,Tennessee,1,2,4,40,12,12,15,19,13,13,17,28,8,19,23
040,3,6,47,Tennessee,1,2,5,40,19,19,18,18,32,26,20,27,32,37,43
040,3,6,47,Tennessee,1,2,6,40,56,56,54,50,43,70,72,74,88,105,95
040,3,6,47,Tennessee,2,0,1,40,36126,36127,36442,36677,34231,32498,31378,32146,30415,32258,32346
040,3,6,47,Tennessee,2,0,2,40,8090,8090,8134,8247,7903,7561,7380,7427,7138,7577,7700
040,3,6,47,Tennessee,2,0,3,40,189,189,181,154,166,156,172,182,176,163,192
040,3,6,47,Tennessee,2,0,4,40,966,966,981,960,1027,1052,1056,1145,1158,1119,1199
040,3,6,47,Tennessee,2,0,5,40,34,34,34,38,43,43,39,39,44,47,58
040,3,6,47,Tennessee,2,0,6,40,442,442,448,456,470,507,482,472,502,528,509
040,3,6,47,Tennessee,2,1,1,40,34539,34539,34863,35043,32469,30708,29567,30119,28430,30125,30148
040,3,6,47,Tennessee,2,1,2,40,7991,7991,8032,8137,7809,7455,7274,7294,7004,7443,7559
040,3,6,47,Tennessee,2,1,3,40,124,124,116,96,109,108,99,104,108,96,105
040,3,6,47,Tennessee,2,1,4,40,950,950,965,943,1010,1034,1037,1120,1137,1098,1174
040,3,6,47,Tennessee,2,1,5,40,18,18,19,26,25,26,21,20,25,29,33
040,3,6,47,Tennessee,2,1,6,40,396,396,400,403,410,443,429,413,444,451,439
040,3,6,47,Tennessee,2,2,1,40,1587,1588,1579,1634,1762,1790,1811,2027,1985,2133,2198
040,3,6,47,Tennessee,2,2,2,40,99,99,102,110,94,106,106,133,134,134,141
040,3,6,47,Tennessee,2,2,3,40,65,65,65,58,57,48,73,78,68,67,87
040,3,6,47,Tennessee,2,2,4,40,16,16,16,17,17,18,19,25,21,21,25
040,3,6,47,Tennessee,2,2,5,40,16,16,15,12,18,17,18,19,19,18,25
040,3,6,47,Tennessee,2,2,6,40,46,46,48,53,60,64,53,59,58,77,70
040,3,7,48,Texas,0,0,1,40,291735,291736,292740,294331,284963,276334,276756,287526,282636,288475,290929
040,3,7,48,Texas,0,0,2,40,44768,44768,45377,47030,45977,45214,44543,46132,46655,48728,50002
040,3,7,48,Texas,0,0,3,40,3859,3859,3868,3851,3793,3849,3908,4042,3903,4163,4160
